SNO,AC_LATITUDE,AC_LONGITUDE,AC_COMPID,AC_MANAGEMENTCOMPANY,AC_PROJID,AC_NAME,AC_ADDRESS,AC_CITY,AC_STATE,AC_ZIP,AC_YEARBUIT,AC_QUANTITY,AC_AREAPERUNIT,AC_LEVEL,AC_PROJID,AC_NAME,AC_QUANTITY,AC_AREAPERUNIT,AC_YEARBUILT,MRG_CLASS,AXIOSUBMNEM,FILENAME
 8818,34.044582367,-118.261825562,"Forest City Realty Trust, Inc.","Forest City Realty Trust, Inc.",14864,Metropolitan - The Met,950 S Flower St,Los Angeles,CA,90015,1989,270,755.859985352,15,14864,Metropolitan - The Met,270,755.86,1989,BC,LAC_SM6,TALEND
 8826,34.050338745,-118.265106201,G.H. Palmer Associates,G.H. Palmer Associates,14872,Medici,725 S Bixel St,Los Angeles,CA,90017,2000,632,736.559997559,5,14872,Medici,632,736.56,2000,A,LAC_SM13,TALEND
 8827,34.057582855,-118.253196716,Shapell Industries,Goldrich & Kest Inc.,14873,Promenade Towers,123 S Figueroa St,Los Angeles,CA,90012,1985,548,790.010009766,20,14873,Promenade Towers,548,790.01,1985,BC,LAC_SM6,TALEND
 8829,47.801639557,-122.211677551,EQUITY RESIDENTIAL,EQUITY RESIDENTIAL,14875,Providence Apartments,21623 16th Dr SE,Bothell,WA,98021,2001,200,937.299987793,3,14875,Providence Apartments,200,937.30,2001,A,SEA_SM19,TALEND
 8846,33.224544525,-117.24961853,TruAmerica Multifamily,FPI Management,14893,Hidden Hills,311 Weston Cir,Vista,CA,92083,1984,114,930.349975586,2,14893,Hidden Hills,114,930.35,1984,BC,SDC_SM18,TALEND
 8847,39.0092659,-76.9764328,KKR ,BH Management,14894,Arbor Vista,9408 Adelphi Rd,Adelphi,MD,20783,1955,391,909.380004883,3,14894,Arbor Vista,391,909.38,1955,BC,SMD_SM17,TALEND
 8864,34.098823547,-118.347831726,Marcus and Millichap Companies,FPI Management,14917,Verse Hollywood,1530 N Poinsettia Pl,West Hollywood,CA,90046,1990,136,826.799987793,3,14917,Verse Hollywood,136,826.80,1990,BC,LAC_SM12,TALEND
 8867,38.850868225,-77.118278503,Dittmar Company,Dittmar Company,14925,Wildwood Towers,1075 S Jefferson St,Arlington,VA,22204,1966,135,863.039978027,10,14925,Wildwood Towers,135,863.04,1966,A,SVA_SM5,TALEND
 8873,34.150066376,-118.133857727,The Sobrato Organization,Alliance Residential Company,14933,City Place,801 E Walnut St,Pasadena,CA,91101,2001,214,998,5,14933,City Place,214,998.00,2001,A,LAC_SM20,TALEND
 8874,39.401432037,-76.803596497,McDowell Properties,Gables Residential,14934,Red Run II,4300 Flint Hill Dr,Owings Mills,MD,21117,2003,216,1071.939941406,5,14934,Red Run II,216,1071.94,2003,BC,BAL_SM14,TALEND
 8877,39.162883759,-76.850479126,Howard County Housing Commission,Edgewood Management,14939,Columbia Commons,7601 Woodpark Ln,Columbia,MD,21046,1991,200,893.450012207,4,14939,Columbia Commons,200,893.45,1991,A,SMD_SM12,TALEND
 8881,47.478404999,-122.208595276,Wasatch Property Management,Wasatch Property Management,14945,Burnett Station,339 Burnett Ave S,Renton,WA,98057,2001,58,808.309997559,5,14945,Burnett Station,58,808.31,2001,BC,SEA_SM23,TALEND
 8894,34.18132019,-118.589355469,EQUITY RESIDENTIAL,EQUITY RESIDENTIAL,14959,Bella Vista at Warner Ridge I,6150 De Soto Ave,Woodland Hills,CA,91367,2004,129,964.739990234,4,14959,Bella Vista at Warner Ridge I,129,964.74,2004,A,LAC_SM34,TALEND
 8895,34.181358337,-118.589317322,EQUITY RESIDENTIAL,EQUITY RESIDENTIAL,14960,Bella Vista at Warner Ridge II,6150 De Soto Ave,Woodland Hills,CA,91367,2004,176,1090.75,4,14960,Bella Vista at Warner Ridge II,176,1090.75,2004,A,LAC_SM34,TALEND
 8896,47.588096619,-122.143844604,GW Williams Co,ALLIED RESIDENTIAL,14962,Carrington,2501 148th Ave SE,Bellevue,WA,98007,1969,108,781.33001709,3,14962,Carrington,108,781.33,1969,BC,SEA_SM9,TALEND
 8903,47.65278244,-122.144180298,LaSalle Investment Management,Greystar,14972,Hampton Greens,4747 148th Ave NE,Bellevue,WA,98007,1986,336,771.989990234,3,14972,Hampton Greens,336,771.99,1986,BC,SEA_SM9,TALEND
 8998,47.544803619,-122.009658813,"Essex Property Trust, Inc.","Essex Property Trust, Inc.",15138,The Highlands at Wynhaven,1460 NE Hawthorne St,Issaquah,WA,98029,2002,333,1275.719970703,2,15138,The Highlands at Wynhaven,333,1275.72,2002,A,SEA_SM24,TALEND
 9003,34.230682373,-118.999214172,AvalonBay Communities,AvalonBay Communities,15143,Avalon Mission Oaks,5240 Corte Bocina,Camarillo,CA,93012,2001,160,982,2,15143,Avalon Mission Oaks,160,982.00,2001,A,VEN_SM1,TALEND
 9014,47.61328125,-122.349754333,Griffis Residential,Griffis Residential,15169,Griffis on Belltown,2400 Elliott Ave,Seattle,WA,98121,1992,234,781.380004883,8,15169,Griffis on Belltown,234,781.38,1992,A,SEA_SM8,TALEND
 9036,40.862686157,-73.629730225,AvalonBay Communities,AvalonBay Communities,15197,Avalon at Glen Cove South,1100 Avalon Sq,Glen Cove,NY,11542,2004,256,1021.190002441,4,15197,Avalon at Glen Cove South,256,1021.19,2004,BC,LIS_SM1,TALEND
 9037,37.973522186,-122.526527405,"JB Matteson, Inc.",E&S Ring Management Corporation,15198,San Rafael Town Center,1050 Court St,San Rafael,CA,94901,2001,113,647.270019531,5,15198,San Rafael Town Center,113,647.27,2001,A,SFR_SM12,TALEND
 9042,38.010219574,-122.537399292,Hillside Real Estate Investments,RAFANELLI & NAHAS ,15205,Deer Park,95 Professional Center Pkwy # 99,San Rafael,CA,94903,1991,43,926.140014648,6,15205,Deer Park,43,926.14,1991,BC,SFR_SM12,TALEND
 9045,37.949020386,-122.508476257,TIAA CREF,Greystar,15208,Larkspur Courts,100 Old Quarry Rd N,Larkspur,CA,94939,1992,247,1000.739990234,4,15208,Larkspur Courts,247,1000.74,1992,A,SFR_SM12,TALEND
 9078,37.970355988,-122.527801514,Eaton Vance,Greystar,15249,The Lofts at Albert Park,155 Andersen Dr,San Rafael,CA,94901,2002,125,712.320007324,5,15249,The Lofts at Albert Park,125,712.32,2002,BC,SFR_SM12,TALEND
 9079,38.828525543,-77.124488831,EQUITY RESIDENTIAL,EQUITY RESIDENTIAL,15250,Town Square at Mark Center Apartments II,1459 N Beauregard St,Alexandria,VA,22311,2001,678,973.349975586,4,15250,Town Square at Mark Center Apartments II,678,973.35,2001,A,SVA_SM7,TALEND
 9123,33.696533203,-117.877037048,Prime Group Residential,Prime Group Residential,15311,Courtyards at South Coast,3800 S Flower St,Santa Ana,CA,92707,1969,191,939.179992676,2,15311,Courtyards at South Coast,191,939.18,1969,A,ORC_SM19,TALEND
 9129,37.561283112,-122.328559875,NULL,FPI Management,15318,Ryan Tower,120 W 3rd Ave,San Mateo,CA,94402,1953,121,744.16998291,11,15318,Ryan Tower,121,744.17,1953,A,SFR_SM1,TALEND
 9146,32.855064392,-116.999465942,CVG Properties,CVG Properties,15349,Carlton Heights Villa ,9705 Carlton Hills Blvd,Santee,CA,92071,1978,70,719,2,15349,Carlton Heights Villa ,70,719.00,1978,A,SDC_SM5,TALEND
 9148,34.222949982,-119.070602417,"Mountain View Properties, Inc",Statewide Enterprises,15351,Mountain View,659 Las Posas Rd,Camarillo,CA,93010,1980,106,791.719970703,3,15351,Mountain View,106,791.72,1980,BC,VEN_SM1,TALEND
 9153,34.107257843,-117.798873901,AvalonBay Communities,AvalonBay Communities,15357,Eaves San Dimas,477 E Bonita Ave,San Dimas,CA,91773,1983,102,923.530029297,2,15357,Eaves San Dimas,102,923.53,1983,A,LAC_SM25,TALEND
 9181,37.99489975,-122.13053894,Private Owner,STEPHENS PROPERTY MANAGEMENT ,15395,Lotus Apartments,3979 Alhambra Ave,Martinez,CA,94553,1964,97,821.960021973,3,15395,Lotus Apartments,97,821.96,1964,BC,OAK_SM10,TALEND
 9182,37.702579498,-121.937744141,Marcus and Millichap Companies,Pinnacle,15396,Sofi Dublin,7100 San Ramon Rd,Dublin,CA,94568,1981,175,787.75,2,15396,Sofi Dublin,175,787.75,1981,BC,OAK_SM4,TALEND
 9186,37.776447296,-122.392997742,AvalonBay Communities,AvalonBay Communities,15400,Avalon at Mission Bay I,255 King St,San Francisco,CA,94107,2003,276,924.799987793,18,15400,Avalon at Mission Bay I,276,924.80,2003,A,SFR_SM2,TALEND
 9187,34.062271118,-118.349571228,General Investment & Development Companies,Windsor Communities,15401,5550 Wilshire at Miracle Mile by Windsor,5550 Wilshire Blvd,Los Angeles,CA,90036,2010,163,1298.579956055,5,15401,5550 Wilshire at Miracle Mile by Windsor,163,1298.58,2010,A,LAC_SM12,TALEND
 9188,32.797592163,-117.193458557,Prime Group Residential,Prime Group Residential,15403,Coral Bay II,3103 Clairemont Dr,San Diego,CA,92117,1955,323,732.719970703,2,15403,Coral Bay II,323,732.72,1955,BC,SDC_SM2,TALEND
 9197,38.780490875,-77.524520874,LCOR Residential,LCOR Residential,15414,Ravens Crest,8098 Ravens Crest Ct,Manassas,VA,20109,1989,444,850.900024414,3,15414,Ravens Crest,444,850.90,1989,BC,SVA_SM13,TALEND
 9198,38.77891922,-77.456039429,Amurcon,Amurcon,15415,Maplewood Park,8178 Peakwood Ct,Manassas,VA,20111,1984,144,850,3,15415,Maplewood Park,144,850.00,1984,BC,SVA_SM13,TALEND
 9199,38.743759155,-77.467094421,Edgewood Management,Vantage Management Inc.,15416,Colonial Village,9704 Clark Pl,Manassas,VA,20110,1969,149,821.58001709,3,15416,Colonial Village,149,821.58,1969,BC,SVA_SM13,TALEND
 9203,39.284164429,-76.862579346,SDC Properties,WOOD PARTNERS ,15420,Orchard Park I,3113 Pine Orchard Ln,Ellicott City,MD,21042,1990,231,1189.209960938,4,15420,Orchard Park I,231,1189.21,1990,A,BAL_SM21,TALEND
 9204,39.284137726,-76.862609863,SDC Properties,WOOD PARTNERS ,15421,Orchard Park II,3113 Pine Orchard Ln,Ellicott City,MD,21042,2003,27,1195.150024414,3,15421,Orchard Park II,27,1195.15,2003,A,BAL_SM21,TALEND
 9207,39.275177002,-76.834999084,A&G Management Company,A&G Management Company,15425,Plumtree,3463 Plum Tree Dr,Ellicott City,MD,21042,1972,168,765.869995117,3,15425,Plumtree,168,765.87,1972,BC,BAL_SM21,TALEND
 9208,39.28427887,-76.813278198,SDC Properties,WOOD PARTNERS ,15426,Kaiser Park at Ellicott City,8120 Randolph Way,Ellicott City,MD,21043,2003,211,1379.41003418,4,15426,Kaiser Park at Ellicott City,211,1379.41,2003,A,BAL_SM21,TALEND
 9209,38.781341553,-77.514671326,Dolan Properties,Drucker & Falk Real Estate,15427,The Barrington,10604 Blendia Ln,Manassas,VA,20109,1986,124,1013.760009766,3,15427,The Barrington,124,1013.76,1986,A,SVA_SM13,TALEND
 9210,39.282333374,-76.804084778,Lone Star Funds,Lone Star Funds,15428,Charleston Place,3182 Normandy Woods Drive,Ellicott City,MD,21043,1971,858,825.289978027,3,15428,Charleston Place,858,825.29,1971,BC,BAL_SM21,TALEND
 9211,39.285751343,-76.818740845,Azure Partners LLC,The Milestone Group,15429,Orchard Meadows I Sonia Trail,3300 Sonia Trl,Ellicott City,MD,21043,1998,48,1000,3,15429,Orchard Meadows I Sonia Trail,48,1000.00,1998,BC,BAL_SM21,TALEND
 9212,39.285751343,-76.818786621,Azure Partners LLC,The Milestone Group,15430,Orchard Meadows II Sonia Trail,3300 Sonia Trl,Ellicott City,MD,21043,1998,47,1100,3,15430,Orchard Meadows II Sonia Trail,47,1100.00,1998,A,BAL_SM21,TALEND
 9213,39.281280518,-76.83290863,The Century Corporation,The Century Corporation,15432,Chatham Gardens I,3332 N Chatham Rd,Ellicott City,MD,21042,1977,198,1012.989990234,3,15432,Chatham Gardens I,198,1012.99,1977,BC,BAL_SM21,TALEND
 9214,39.281246185,-76.832870483,The Century Corporation,The Century Corporation,15433,Chatham Gardens II,3332 N Chatham Rd,Ellicott City,MD,21042,1980,216,1012.559997559,3,15433,Chatham Gardens II,216,1012.56,1980,BC,BAL_SM21,TALEND
 9215,47.445373535,-122.181030273,Abacus Capital Corporation,FPI Management,15434,The Becket,12000 SE Petrovitsky Rd,Renton,WA,98058,1989,260,880.020019531,3,15434,The Becket,260,880.02,1989,BC,SEA_SM23,TALEND
 9216,47.468971252,-122.198989868,Nevins Adams Lewbel Schell,Nevins Adams Lewbel Schell,15435,Woodcliffe,1205 Grant Ave S,Renton,WA,98055,1986,299,765.219970703,3,15435,Woodcliffe,299,765.22,1986,BC,SEA_SM23,TALEND
 9218,47.467597961,-122.20262146,Weidner Apartment Homes,Weidner Apartment Homes,15438,Regency Woods,1650 Eagle Ridge Dr S,Renton,WA,98055,1967,346,856.599975586,3,15438,Regency Woods,346,856.60,1967,BC,SEA_SM23,TALEND
 9219,47.437900543,-122.215454102,NULL,Greystar,15439,Copper Ridge,4600 Davis Ave S,Renton,WA,98055,1984,325,788.229980469,3,15439,Copper Ridge,325,788.23,1984,BC,SEA_SM23,TALEND
 9225,40.718177795,-73.506401062,Lone Star Funds,Home Properties,15446,Cambridge Village,81 Bowling Ln,Levittown,NY,11756,1968,80,729,2,15446,Cambridge Village,80,729.00,1968,BC,LIS_SM4,TALEND
 9226,39.026760101,-77.102005005,AvalonBay Communities,AvalonBay Communities,15447,Avalon at Grosvenor Station,10306 Strathmore Hall St,North Bethesda,MD,20852,2004,457,977.599975586,5,15447,Avalon at Grosvenor Station,457,977.60,2004,BC,SMD_SM14,TALEND
 9233,38.628978729,-77.274497986,Castle Lanterra Properties,Bainbridge Companies,15457,Misty Ridge,1989 Delaware Dr,Woodbridge,VA,22191,1989,408,801.75,2,15457,Misty Ridge,408,801.75,1989,BC,SVA_SM26,TALEND
 9238,39.09437561,-76.845016479,Southern Management Corporation,Southern Management Corporation,15463,Steward Manor,106 Morris Dr,Laurel,MD,20707,1958,422,911.820007324,4,15463,Steward Manor,422,911.82,1958,BC,SMD_SM12,TALEND
 9239,39.101417542,-76.856903076,Southern Management Corporation,Southern Management Corporation,15464,Laurelton Court,704 Gorman Ave,Laurel,MD,20707,1962,132,762.789978027,3,15464,Laurelton Court,132,762.79,1962,BC,SMD_SM12,TALEND
 9242,39.39995575,-76.786117554,Continental Realty Corporation,Continental Realty Corporation,15467,Riverstone at Owings Mills,4700 Riverstone Dr,Owings Mills,MD,21117,2002,324,979.460021973,4,15467,Riverstone at Owings Mills,324,979.46,2002,A,BAL_SM14,TALEND
 9244,39.255847931,-76.484672546,Southern Management Corporation,Southern Management Corporation,15470,Key Landing,8499 Lynch Rd,Baltimore,MD,21222,1965,504,946.429992676,3,15470,Key Landing,504,946.43,1965,A,BAL_SM6,TALEND
 9245,34.055175781,-118.313720703,"Essex Property Trust, Inc.","Essex Property Trust, Inc.",15471,Regency Palm Court,914 S Wilton Pl,Los Angeles,CA,90019,1987,116,451.239990234,4,15471,Regency Palm Court,116,451.24,1987,BC,LAC_SM13,TALEND
 9246,34.055751801,-118.30039978,"Essex Property Trust, Inc.","Essex Property Trust, Inc.",15472,Windsor Court,900 S Irolo St,Los Angeles,CA,90006,1987,95,567.210021973,4,15472,Windsor Court,95,567.21,1987,BC,LAC_SM13,TALEND
 9247,39.289684296,-76.612213135,"L3C Partners, LLC",Lincoln Property Company,15473,The Munsey,7 N Calvert St,Baltimore,MD,21202,1918,146,937.049987793,18,15473,The Munsey,146,937.05,1918,A,BAL_SM5,TALEND
 9249,39.372318268,-76.633995056,Rocks Engineering,"Allen & Rocks, Inc.",15475,Elkridge Estates,6025 Roland Ave,Baltimore,MD,21210,1965,285,1097.420043945,3,15475,Elkridge Estates,285,1097.42,1965,A,BAL_SM19,TALEND
 9261,47.886978149,-122.305908203,Intercontinental Real Estate Corporation,SECURITY PROPERTIES ,15496,On the Green at Harbour Pointe,12303 Harbour Pointe Blvd,Mukilteo,WA,98275,1987,294,926.780029297,3,15496,On the Green at Harbour Pointe,294,926.78,1987,A,SEA_SM15,TALEND
 9262,34.419620514,-118.564178467,Gemdale USA Corporation,Decron Properties,15497,The Madison at Town Center II,24555 Town Center Dr,Valencia,CA,91355,2004,341,1075.359985352,4,15497,The Madison at Town Center,341,1075.36,2004,A,LAC_SM28,TALEND
 9263,47.942687988,-122.258834839,"UDR, Inc","UDR, Inc",15498,Hearthstone at Merrill Creek,1901 Merrill Creek Pkwy,Everett,WA,98203,1999,220,1003.599975586,4,15498,Hearthstone at Merrill Creek,220,1003.60,1999,A,SEA_SM10,TALEND
 9266,38.901462555,-77.204772949,AvalonBay Communities,AvalonBay Communities,15502,Fairfax Towers,2251 Pimmit Dr,Falls Church,VA,22043,1976,415,816.16998291,14,15502,Fairfax Towers,415,816.17,1976,BC,SVA_SM25,TALEND
 9267,38.936458588,-77.178230286,Washington REIT,Bozzuto Management,15503,Ashby at McLean,1350 Beverly Rd,McLean,VA,22101,1982,256,990.799987793,12,15503,Ashby at McLean,256,990.80,1982,A,SVA_SM25,TALEND
 9269,38.989982605,-76.931106567,HQ Capital,The Barkan Companies,15506,Parkside,8125 48th Ave,College Park,MD,20740,1980,128,1000,6,15506,Parkside,128,1000.00,1980,A,SMD_SM3,TALEND
 9270,39.017162323,-76.939811707,ROSS Management Services,ROSS Management Services,15507,Seven Springs Village,9348 Cherry Hill Rd,College Park,MD,20740,1970,982,760.869995117,11,15507,Seven Springs Village,982,760.87,1970,A,SMD_SM3,TALEND
 9300,39.061923981,-77.128173828,FEDERAL REALTY INVESTMENT TRUST,Greystar,15549,The Stories,1620 E Jefferson St,Rockville,MD,20852,2002,129,882.049987793,6,15549,The Stories,129,882.05,2002,A,SMD_SM15,TALEND
 9304,47.447132111,-122.181694031,Brookfield Asset Management,Fairfield Residential,15555,Grammercy,17425 120th Ln SE,Renton,WA,98058,1982,382,922.08001709,3,15555,Grammercy,382,922.08,1982,BC,SEA_SM23,TALEND
 9332,47.46749115,-122.157989502,UBS Realty Investors LLC,Holland Residential,15592,The Preserve at Cedar River,15205 140th Way SE,Renton,WA,98058,2002,153,1016.349975586,3,15592,The Preserve at Cedar River,153,1016.35,2002,A,SEA_SM23,TALEND
 9340,47.555755615,-122.023651123,"JB Matteson, Inc.",E&S Ring Management Corporation,15609,Langara,5105 Issaquah Pine Lake Rd SE,Issaquah,WA,98029,2001,134,1032.209960938,3,15609,Langara,134,1032.21,2001,A,SEA_SM24,TALEND
 9342,47.356880188,-122.301902771,FSC Realty,"Westwood Residential, Inc.",15613,Riverstone,27314 24th Place S,Federal Way,WA,98003,1986,368,811.960021973,3,15613,Riverstone,368,811.96,1986,BC,SEA_SM26,TALEND
 9345,47.368110657,-122.296653748,"The Randall Group, Inc.",CTL Management,15619,Pembrooke,25907 27th Pl S,Kent,WA,98032,1983,240,778.539978027,3,15619,Pembrooke,240,778.54,1983,BC,SEA_SM6,TALEND
 9346,47.378585815,-122.255554199,Goodman Real Estate Group,Pinnacle,15620,Signature Pointe,25102 62nd ave S,Kent,WA,98032,1991,624,933.190002441,3,15620,Signature Pointe,624,933.19,1991,A,SEA_SM30,TALEND
 9347,47.432384491,-122.214027405,UBS Realty Investors LLC,Greystar,15623,Springbrook,5301 Talbot Rd S,Renton,WA,98055,1999,160,1094.010009766,3,15623,Springbrook,160,1094.01,1999,A,SEA_SM23,TALEND
 9353,47.313201904,-122.28313446,"Avanath Capital Management, LLC","Avanath Capital Management, LLC",15634,The Lodge at Peasley Canyon,32200 Military Rd S,Federal Way,WA,98001,2004,339,981.440002441,3,15634,The Lodge at Peasley Canyon,339,981.44,2004,A,SEA_SM26,TALEND
 9358,38.904205322,-77.029205322,"Peter N.G. Schwartz Management Company, Inc.","Peter N.G. Schwartz Management Company, Inc.",15649,Zen Apollo ,1234 Massachusetts Ave NW,Washington,DC,20005,1969,274,636.219970703,10,15649,Zen Apollo ,274,636.22,1969,BC,WDC_SM6,TALEND
 9359,39.043914795,-76.942878723,Southern Management Corporation,Southern Management Corporation,15650,Powder Mill Village ,3625 Powder Mill Rd,Beltsville,MD,20705,1966,757,1076.699951172,3,15650,Powder Mill Village ,757,1076.70,1966,A,SMD_SM19,TALEND
 9360,38.905071259,-77.029029846,Borger Management Inc.,Borger Management Inc.,15651,The Cambridge,1221 Massachusetts Ave NW,Washington,DC,20005,1952,231,603.570007324,10,15651,The Cambridge,231,603.57,1952,BC,WDC_SM6,TALEND
 9361,38.857597351,-77.145812988,Akelius,Akelius,15655,Munson Hill Towers,6129 Leesburg Pike,Falls Church,VA,22041,1963,279,926.159973145,12,15655,Munson Hill Towers,279,926.16,1963,A,SVA_SM1,TALEND
 9362,38.885765076,-77.178115845,SR Management,SR Management,15656,Lee Square,126 Chanel Ter,Falls Church,VA,22046,1963,115,903.909973145,3,15656,Lee Square,115,903.91,1963,BC,SVA_SM9,TALEND
 9365,38.864089966,-77.147438049,Capital Investment Advisors,Capital Investment Advisors,15659,The Jefferson ,6166 Leesburg Pike,Falls Church,VA,22044,1963,310,891.369995117,6,15659,The Jefferson ,310,891.37,1963,BC,SVA_SM1,TALEND
 9386,38.787200928,-77.069580078,The Donaldson Group,Bainbridge Companies,15683,Cityside Huntington,6034 Richmond Hwy,Alexandria,VA,22303,1965,570,749.909973145,10,15683,Cityside Huntington,570,749.91,1965,BC,SVA_SM21,TALEND
 9389,37.393535614,-121.947601318,"UDR, Inc","UDR, Inc",15692,River Terrace,730 Agnew Rd,Santa Clara,CA,95054,2004,250,980.270019531,4,15692,River Terrace,250,980.27,2004,A,SAJ_SM7,TALEND
 9411,33.726520538,-117.782524109,Irvine Company,Irvine Company,15727,Anacapa,100 Anacapa,Irvine,CA,92602,2005,380,906.010009766,3,15727,Anacapa,380,906.01,2005,A,ORC_SM20,TALEND
 9425,47.721614838,-122.297653198,Paul and Barbara Stephanus,Epic Asset Management,15748,King Arthur`s Court,12728 28th Ave NE,Seattle,WA,98125,2000,80,745.809997559,6,15748,King Arthur`s Court,80,745.81,2000,A,SEA_SM21,TALEND
 9428,47.611778259,-122.191719055,Bonaventure Holdings,Privately Managed,15753,Second Street,11115 NE 2nd St,Bellevue,WA,98004,1999,80,538.200012207,6,15753,Second Street,80,538.20,1999,BC,SEA_SM7,TALEND
 9440,37.554843903,-122.257339478,Woodmont Real Estate Services,Woodmont Real Estate Services,15766,Shadow Cove,1055 Foster City Blvd,Foster City,CA,94404,1978,164,791.270019531,2,15766,Shadow Cove,164,791.27,1978,BC,SFR_SM5,TALEND
 9457,39.024646759,-77.069580078,Vista Management,Vista Management,15804,Kensington House,10225 Frederick Ave,Kensington,MD,20895,1964,138,839.929992676,9,15804,Kensington House,138,839.93,1964,A,SMD_SM14,TALEND
 9458,38.904075623,-77.028762817,EQUITY RESIDENTIAL,EQUITY RESIDENTIAL,15805,1210 Mass Apartments ,1210 Massachusetts Ave NW,Washington,DC,20005,2004,144,1080.770019531,14,15805,1210 Mass Apartments ,144,1080.77,2004,A,WDC_SM6,TALEND
 9466,38.917304993,-77.030532837,Bozzuto Management,Bozzuto Management,15813,The Ellington,1301 U St NW,Washington,DC,20009,2004,190,789.210021973,8,15813,The Ellington,190,789.21,2004,A,WDC_SM5,TALEND
